CEP,lat,lon,Bairro
03081003,-23.548,-46.7748201719,Tatuapé
03273200,-23.694700019,-46.7960260791,Vila Santa Clara
03359070,-23.7042400242,-46.8064326874,Vila Formosa
04470170,-23.2628799629,-46.3249799884,Jardim Apurá
01454020,-23.5291899905,-46.656518689,Jardim Paulistano
01313901,-23.548,-46.621862723,Bela Vista
03319001,-23.548,-46.8017202546,Vila Gomes Cardim
01423003,-23.5308999942,-46.6546533505,Jardim Paulista
05616902,-23.4318999855,-46.5093535944,Vila Progredior
01520020,-23.5273899911,-46.636,Cambuci
02403025,-23.4765399903,-46.5580486456,Santana
03591080,-23.7303400194,-46.437096424,Conjunto Habitacional Padre Manoel de Paiva
04144120,-23.3063499734,-46.3723987644,Vila da Saúde
02555140,-23.548,-46.5428314369,Casa Verde Alta
02401300,-23.6191900087,-46.636,Santana
02315020,-23.548,-46.6996177336,Vila Mazzei
03147030,-23.6805700135,-46.7806125202,Vila Bela
04562911,-23.6205400075,-46.636,Brooklin Paulista
04580051,-23.548,-46.3117263023,Vila Cordeiro
03322900,-23.5885000049,-46.5918210215,Vila Gomes Cardim
01551020,-23.5714000103,-46.6615256402,Vila Monumento
03169020,-23.548,-46.7833614353,Mooca
03193090,-23.548,-46.7869939318,Vila Libanesa
04291010,-23.2881699671,-46.9194326927,Jardim da Saúde
04612010,-23.8470700385,-46.9622372151,Vila Congonhas
03461010,-23.548,-46.4526081548,Jardim Vila Formosa
02930040,-23.4362199814,-46.7579339863,Vila Picinin
05723330,-23.9809900517,-47.1083223675,Jardim Santo Antônio
08253670,-23.548,-46.0877879663,Conjunto Residencial José Bonifácio
03977220,-23.7686800289,-46.636,Conjunto Habitacional Marechal Mascarenhas de Morais
04255000,-23.803780029,-46.9150147912,São João Clímaco
03209080,-23.6875000221,-46.4838279572,Vila Alpina
05517050,-23.9593000447,-46.636,Caxingui
02321100,-23.6083000134,-46.636,Jardim Joamar
04110030,-23.548,-46.3781911187,Vila Mariana
02315100,-23.548,-46.6997159039,Vila Mazzei
02862000,-23.4426099813,-46.636,Jardim Elisio
04128081,-23.3083299708,-46.3745586224,Vila Mariana
01313001,-23.5559367,-46.6503458,Bela Vista
04870180,-23.2018599626,-46.2584170017,Jardim das Palmeiras (Zona Sul)
04814390,-23.8725400379,-46.2819791202,Jardim Guanhembu
02618080,-23.548,-46.7331937595,Vila Amália (Zona Norte)
01454010,-23.5668100101,-46.6565186897,Jardim Paulistano
04727150,-23.6443823,-46.7129747,Vila Cruzeiro
03257130,-23.6922700226,-46.4786246553,Vila Mendes
08371710,-23.4111999835,-46.4867732281,Jardim Premiano
02248050,-23.5966900105,-46.636,Parada Inglesa
03928070,-23.3340699763,-46.8693631798,Conjunto Habitacional Teotonio Vilela
05223100,-23.548,-47.0574674503,Jardim Adelfiore
04535110,-23.548,-46.3178131763,Vila Nova Conceição
04110021,-23.311659969,-46.3781911138,Vila Mariana
03004000,-23.6695000157,-46.7685369366,Brás
05202130,-23.548,-46.2180668667,Perus
05361100,-23.9440900451,-46.636,Rio Pequeno
04932050,-23.1911499628,-46.246734118,Parque Maria Alice
08411230,-23.0265399451,-46.636,Vila Aurea
04904120,-23.6726763,-46.7388746,Jardim das Flores
03660040,-23.7375400232,-46.4292423802,Vila Ré
03758120,-23.548,-46.416479566,Jardim Danfer
01311200,-23.5360299954,-46.622942654,Bela Vista
03808130,-23.548,-46.8576802985,Vila Paranaguá
03323903,-23.5074999937,-46.68017898,Cidade Mãe do Céu
05423000,-23.9519200454,-47.0766116754,Pinheiros
03960030,-23.7662500233,-46.3979243969,Cidade São Mateus
03069030,-23.548,-46.4979652306,Vila Zilda (Tatuapé)
02726020,-23.548,-46.7380043544,Vila Palmeiras
02418030,-23.548,-46.7162093897,Parque Mandaqui
04802050,-23.8693000365,-46.9864865604,Chácara Meyer
03273410,-23.548,-46.4758757424,Vila Santa Clara
04618003,-23.8479700343,-46.9632189655,Campo Belo
04187310,-23.2990599698,-46.3644465452,Vila Santa Teresa (Zona Sul)
03810100,-23.3443299759,-46.636,Jardim Matarazzo
05783180,-23.548,-46.1549400193,Jardim Umuarama
05083907,-23.4441399892,-46.5227054659,Lapa
04561910,-23.548,-46.7147367569,Brooklin Paulista
04618904,-23.4709599883,-46.5519617627,Campo Belo
05012020,-23.548,-47.0322363465,Perdizes
04456142,-23.8306000309,-46.3277289089,Jardim Santa Cruz (Campo Grande)
05452070,-23.9557000477,-47.0807350487,Vila Madalena
04809000,-23.2256199615,-46.2843353315,Terceira Divisão de Interlagos
04064003,-23.548,-46.3826090123,Planalto Paulista
04552900,-23.548,-46.3150642646,Vila Olímpia
02208120,-23.5079499913,-46.636,Vila Medeiros
04005004,-23.548,-46.88192965,Paraíso
04603906,-23.62360001,-46.7184674275,Santo Amaro
08290440,-23.548,-47.1902989087,Vila Carmosina
08470390,-24.0798100583,-46.636,Cidade Tiradentes
03945030,-23.7648100258,-46.8725047979,Jardim Tietê
02169040,-23.5112799902,-46.636,Jardim Andaraí
05045050,-23.548,-46.2366220424,Vila Romana
03028050,-23.548,-46.5012050258,Pari
04531904,-23.548,-46.7098279824,Itaim Bibi
02408131,-23.6202700081,-46.636,Vila Aurora (Zona Norte)
04164110,-23.7928900276,-46.3688644454,Vila Moraes
02227340,-23.5029999895,-46.6850877595,Jardim Brasil (Zona Norte)
03237070,-23.689750019,-46.636,Vila Macedópolis
04256320,-23.548,-46.9156038427,São João Clímaco
04405090,-23.2738599682,-46.9350425954,Americanópolis
04332070,-23.8136800336,-46.9258141007,Vila Campestre
04477060,-23.2604499695,-46.9496707429,Eldorado
08021040,-23.548,-46.1296107397,Vila Rosaria
03679010,-23.7397000275,-46.4268861636,Vila São Francisco (Zona Leste)
05756340,-23.9843200511,-47.1119548602,Jardim Umarizal
01434000,-23.548,-46.6540642948,Jardim América
08420670,-23.548,-46.0656984795,Jardim São Pedro
02537090,-23.4649299876,-46.636,Imirim
05754010,-23.9839600472,-47.111562154,Umarizal
08011450,-23.4970379,-46.4463592,Jardim Alto Pedroso
04477020,-23.8355500305,-46.3223292571,Eldorado
01440030,-23.548,-46.6172484713,Jardim América
04849070,-23.2121199636,-46.636,Parque Residencial Cocaia
04531925,-23.548,-46.5615829642,Itaim Bibi
04049010,-23.3172399758,-46.8877219981,Mirandópolis
08391700,-23.6397655,-46.4521526,Jardim Nova São Paulo(São Rafael)
04320060,-23.548,-46.3482475843,Cidade Vargas
03371000,-23.7055900201,-46.4640946847,Vila Formosa
05767310,-23.9865700509,-46.636,Jardim Catanduva
04339000,-23.2810599652,-46.636,Americanópolis
02422130,-23.6223400111,-46.636,Parque Mandaqui
08310000,-23.548,-46.0805229856,Jardim Rodolfo Pirani
04547002,-23.548,-46.3160460216,Vila Olímpia
08081180,-24.0250900498,-46.1155716416,Jardim Helena
05120020,-23.9213200396,-47.0432320005,Parque Anhangüera
04722060,-23.2356999673,-46.636,Granja Julieta
04533013,-23.2569399647,-46.9534995924,Itaim Bibi
08485130,-23.548,-46.050775805,Conjunto Habitacional Santa Etelvina II
01103040,-23.5510600069,-46.6393379744,Luz
08042430,-23.548,-47.1488688439,Cidade Nova São Miguel
02377010,-23.4774399902,-46.5590304005,Horto Florestal
03645010,-23.3602599811,-46.8407941052,Vila Centenário
08470795,-24.080260059,-47.2166099474,Jardim Santa Etelvina
08475340,-23.0118699432,-46.0511685086,Cidade Tiradentes
02136000,-23.582380004,-46.5984969562,Vila Maria Alta
05074010,-23.548,-46.2340694773,Lapa
04466030,-23.8322200311,-46.636,Jardim Itapura
04459050,-23.264859966,-46.3271398526,Pedreira
08240095,-23.548,-46.493645514,Jardim Liderança
08150540,-23.548,-46.1040851058,Jardim Senice
02301030,-23.4922899858,-46.6967706474,Vila Paulicéia
02120020,-23.5156899958,-46.636,Vila Maria Baixa
05881000,-24.005740053,-46.1366793697,Jardim Soraia
08032560,-23.548,-47.1463162863,Vila Nova Curuçá
02289000,-23.548,-46.6966724668,Furnas
02940080,-23.4348699834,-46.636,Jardim Cidade Pirituba
05303903,-23.548,-46.5170112824,Vila Hamburguesa
03460175,-23.7160300254,-46.8192936786,Jardim Vila Formosa
03312020,-23.3967099833,-46.636,Vila Gomes Cardim
02462110,-23.4702399858,-46.551176356,Chora Menino
05362020,-23.1518199578,-46.636,Vila São Luís(Zona Oeste)
04191030,-23.2988799697,-46.3642501942,Vila Caraguatá
04136110,-23.3075199746,-46.8983249529,Bosque da Saúde
04014907,-23.5960600063,-46.5835742782,Vila Mariana
04014002,-23.321019972,-46.3884013686,Vila Mariana
02652140,-23.4570099835,-46.7352554445,Jardim Antártica
03933000,-23.7629200242,-46.8704431108,Cidade Centenário
01202903,-23.5409799949,-46.636,Campos Elíseos
05889410,-23.087109945,-46.636,Parque Fernanda
04658150,-23.2427199675,-46.636,Vila Constança
04037010,-23.7773200272,-46.3858488066,Vila Clementino
04647030,-23.8513900331,-46.305050367,Chácara Monte Alegre
04434050,-23.548,-46.94171853,Jardim Maria Luiza
01215001,-23.5410699984,-46.636,Campos Elíseos
05884320,-23.0889999516,-47.1366950821,Jardim do Colégio
05455000,-23.1399399524,-46.636,Vila Ida
03461050,-23.570072,-46.5265229,Jardim Vila Formosa
05006900,-23.650060014,-46.636,Perdizes
01205010,-23.548,-46.6288331869,Campos Elíseos
04049060,-23.7788500294,-46.636,Mirandópolis
03624020,-23.3627799726,-46.4339547995,Vila Buenos Aires
03283000,-23.6967700216,-46.4737158816,Vila Ema
04086901,-23.4965199904,-46.6921563942,Indianópolis
03114001,-23.6774200191,-46.777176384,Mooca
03820110,-23.341809975,-46.8609200885,Vila Sílvia
08020360,-23.548,-47.1421929126,Vila Giordano
04768200,-23.548,-46.289636813,Socorro
02809020,-23.548,-46.7436985347,Sítio Morro Grande
01031000,-23.548,-46.6340364814,Centro
03895000,-23.7568900212,-46.4081346508,Jardim Soraia
02341000,-23.6119000136,-46.705704617,Tucuruvi
03029080,-23.6716600172,-46.5011068497,Canindé
08022080,-23.0829699498,-47.1432728424,Vila Clara
02680080,-23.5764400031,-46.6670234601,Jardim Peri
08150010,-24.0349900559,-46.1047723304,Parque Santa Rita
02022051,-23.5226199913,-46.636,Santana
05634020,-23.9743300441,-46.636,Jardim Monte Kemel
04001130,-23.3230899756,-46.3906594089,Paraíso
03633010,-23.3615199794,-46.636,Penha de França
01308030,-23.5595200034,-46.6234335328,Bela Vista
04437900,-23.6106400093,-46.5676698447,Jardim Consórcio
03755100,-23.7487000227,-46.636,Vila Constança
03805190,-23.3456799731,-46.8566985442,Parque Boturussu
04727120,-23.2349799668,-46.9774544111,Vila Cruzeiro
04355001,-23.8169200345,-46.636,Jabaquara
01516100,-23.5682500104,-46.636,Cambuci
04430020,-23.6866704,-46.6482423,Vila Missionária
04401160,-23.6701438,-46.6653514,Vila Marari
03381060,-23.548,-46.4616402982,Chácara Belenzinho
05726080,-23.9812600463,-46.636,Vila Andrade
04348020,-23.548,-46.9285630109,Jardim Oriental
05538020,-23.1341799539,-47.0874109807,Jardim Peri Peri
03590070,-23.7300700222,-46.8346090526,Conjunto Habitacional Padre Manoel da Nóbrega
05182000,-23.548,-47.0517732696,Cidade D'Abril
05655010,-23.1201399509,-47.1027263614,Jardim Morumbi
01426902,-23.548,-46.6554387508,Cerqueira César
05468080,-23.548,-46.1895959701,Alto da Lapa
08215390,-23.0544399433,-47.1743944817,Itaquera
03977676,-23.7694900231,-46.636,Fazenda da Juta
08270290,-24.0529900522,-46.636,Jardim Marabá
02879070,-23.6566300145,-46.5175021606,Jardim Damasceno
08142420,-23.0615499432,-46.636,Jardim Camargo Novo
05628050,-23.1222999489,-47.1003701516,Jardim Colombo
05657110,-23.1196899524,-46.636,Jardim Vitória Régia
05404003,-23.1461499543,-46.1976463606,Pinheiros
04858210,-23.8909900401,-46.2618531411,Jardim São Judas Tadeu
04024003,-23.6014547,-46.6443823,Vila Clementino
02928000,-23.4959899329,-46.7034260394,Vila América
04037004,-23.3186799755,-46.3858488096,Vila Clementino
04136031,-23.307609971,-46.8982267814,Bosque da Saúde
02373050,-23.6177500116,-46.5599139779,Vila Albertina
05765140,-23.548,-47.1139183636,Jardim Olinda
05417002,-23.9512000465,-46.636,Pinheiros
08255130,-24.0507400546,-47.18440838,Conjunto Residencial José Bonifácio
02235080,-23.5015599884,-46.5853414314,Jardim Brasil (Zona Norte)
04888100,-23.548,-47.01623374,Chácara São Silvestre
05835005,-23.1004299469,-46.1477732007,Vila Maracanã
04038001,-23.5971527,-46.6422672,Vila Clementino
04648070,-23.8514800349,-46.636,Vila Nova Caledônia
04704090,-23.6232563,-46.689437,Jardim das Acácias
02441100,-23.4717699917,-46.7191546541,Lauzane Paulista
05617030,-23.548,-47.0989956883,Vila Progredior
08235000,-23.0499399487,-47.1793032507,Parque Guarani
02551000,-23.6326900136,-46.7283831565,Sítio do Morro
02511010,-23.4673599865,-46.5480347409,Casa Verde
02271040,-23.548,-46.6934326788,Vila Santa Terezinha (Zona Norte)
02418080,-23.6216200145,-46.5556924285,Parque Mandaqui
01423902,-23.548,-46.6171503018,Jardim Paulista
05502060,-23.9577700449,-46.1890069179,Butantã
05429040,-23.9529100461,-46.1943083934,Pinheiros
04696907,-23.548,-46.7235725518,Jurubatuba
04191150,-23.7972100267,-46.636,Vila Caraguatá
05836220,-23.1002499542,-46.636,Jardim Monte Azul
02265000,-23.548,-46.6926472694,Tucuruvi
03583060,-23.7289900183,-46.636,Jardim Brasília (Zona Leste)
04534050,-23.256579967,-46.636,Itaim Bibi
03180160,-23.4113799856,-46.7850304186,Vila Cláudia
01213010,-23.5548400054,-46.6285386564,Santa Efigênia
04116250,-23.7855100249,-46.636,Jardim Vila Mariana
03358000,-23.3920299805,-46.636,Vila Formosa
05685090,-23.1172599499,-46.1661320217,Real Parque
03518100,-23.3760099773,-46.4483866025,Vila Euthalia
02121020,-23.5155999933,-46.6006568141,Vila Maria
04106062,-23.3121999692,-46.893219833,Vila Mariana
02357120,-23.4811299912,-46.5630555969,Tremembé
08280300,-24.054790053,-46.0831737245,Cidade Líder
05462060,-23.548,-46.1903813696,Alto de Pinheiros
08420350,-24.0704500529,-46.636,Jardim Helena
08430660,-24.0724300583,-46.0639313214,Jardim Etelvina
04640000,-23.2455099621,-46.3060321168,Jardim Petrópolis
03220901,-23.6065163,-46.5222581,Vila Prudente
04744030,-23.6550646,-46.7052132,Santo Amaro
05595040,-23.1257199499,-47.0966394817,Jardim Bonfiglioli
02211020,-23.5885900122,-46.591722838,Vila Ede
03963110,-23.548,-46.3973353389,Cidade São Mateus
05815050,-23.548,-46.1505221169,Jardim São João
02724080,-23.6414200143,-46.5340938196,Vila Carolina
03555030,-23.548,-46.4447541091,Cidade Patriarca
05845250,-23.548,-47.1256012511,Jardim Brasília
05786140,-23.548,-46.1543509636,Vila Pirajussara
04215900,-23.4916599899,-46.636,Ipiranga
05601001,-23.125449953,-47.0969340048,Jardim Everest
08320452,-23.0366199468,-46.636,Parque São Rafael
01524001,-23.5272099897,-46.6133214492,Cambuci
03613000,-23.3643999782,-46.636,Vila Santana
08245100,-23.0478699474,-47.1815612884,Vila Progresso (Zona Leste)
05373000,-23.1496599537,-46.2014752044,Jardim Ester
04081004,-23.3140899724,-46.8911581441,Indianópolis
03947050,-23.548,-46.8727993297,Jardim Nove de Julho
02226080,-23.5037199873,-46.5876976421,Jardim Brasil (Zona Norte)
03239030,-23.548,-46.4810790429,Parque São Lucas
05409130,-23.145609951,-46.636,Pinheiros
02316290,-23.6067700096,-46.7001086094,Jardim Guapira
02136060,-23.548,-46.5983987721,Vila Maria Alta
04522010,-23.548,-46.3194821615,Moema
04437000,-23.8287100297,-46.636,Jardim Consórcio
03667020,-23.548,-46.843444849,Vila Ré
05750370,-23.9836000456,-46.1608305498,Jardim Taboão
04726000,-23.2355199607,-46.9768653648,Vila Cruzeiro
03265020,-23.4027399808,-46.4775447286,Vila Divina Pastora
03104010,-23.5856200058,-46.636,Mooca
03621040,-23.732770022,-46.8375543172,Vila Marieta
02467010,-23.548,-46.5503909587,Imirim
08411145,-23.026719943,-47.2046325348,Vila Zefira
04921210,-23.1932199601,-46.636,Jardim Marquesa
01527000,-23.5689700088,-46.6588749001,Cambuci
04110061,-23.548,-46.8938088872,Vila Mariana
04003010,-23.3228199771,-46.3903648842,Paraíso
04722120,-23.548,-46.9766690133,Granja Julieta
05834050,-23.9953900511,-46.1479695538,Jardim Cris
04739060,-23.2338099647,-46.9787306949,Santo Amaro
02290000,-23.4922899867,-46.5752293535,Flor da Cantareira
04736900,-23.548,-46.7257324134,Santo Amaro
04677030,-23.2401999687,-46.3002397697,Jardim da Campina
01122030,-23.5441299934,-46.6317784465,Bom Retiro
01306902,-23.548,-46.6232371825,Bela Vista
05304000,-23.1573099577,-46.636,Vila Leopoldina
02405030,-23.4762699879,-46.7142458835,Santana
04044905,-23.3175999727,-46.8873292994,Vila Clementino
01210002,-23.548,-46.6440503948,Santa Efigênia
03266020,-23.548,-46.477348381,Vila Anadir
01457020,-23.5672600031,-46.636,Jardim Paulistano
04637130,-23.8502200376,-46.3063266435,Jardim Petrópolis
08161500,-23.0575899457,-46.1010416632,Parque Santa Rita
03805180,-23.548,-46.8566985435,Parque Boturussu
04649110,-23.2440699673,-46.636,Jardim Prudência
05513000,-23.958850045,-47.0841711882,Butantã
04616010,-23.8477000327,-46.3090755627,Campo Belo
04005908,-23.5013799925,-46.6868549151,Paraíso
08461550,-23.548,-46.0568626873,Jardim São Paulo(Zona Leste)
05271000,-23.9362600448,-46.636,Jardim Santa Fé (Zona Oeste)
04612070,-23.8471600322,-46.9623353837,Vila Congonhas
01243000,-23.539269996,-46.636,Consolação
08472400,-24.081700062,-46.636,Conjunto Habitacional Inácio Monteiro
01311910,-23.5359399953,-46.636,Bela Vista
08110570,-24.0271600516,-46.636,Vila Alabama
03143003,-23.4157899816,-46.7802198236,Vila Zelina
03174105,-23.6836300166,-46.7839504906,Quarta Parada
05617904,-23.6642800141,-46.5091572439,Vila Progredior
04842100,-23.548,-46.9984639712,Jardim Castro Alves
04016060,-23.7753400265,-46.3880086683,Vila Mariana
02911100,-23.6577100163,-46.5163240527,Vila Arcádia
03756020,-23.548,-46.416970443,Jardim Gonzaga
04270001,-23.8056700291,-46.9170764767,Vila Dom Pedro I
02951190,-23.6617600121,-46.7600938401,Vila Nossa Senhora do Retiro
08040370,-23.0796399491,-47.1469053365,Jardim Planalto
03609080,-23.548,-46.8357871564,Vila São Geraldo
08390370,-23.0291499414,-46.636,Jardim Santo André
01405200,-23.5335099972,-46.636,Jardim Paulista
02559010,-23.6339500159,-46.7297576159,Vila Prado
03654030,-23.548,-46.8416776866,Vila Granada
05301000,-23.1577599556,-46.2103110011,Parque da Lapa
04145020,-23.548,-46.8996012363,Vila da Saúde
05164005,-23.9263600381,-47.0487298266,Conjunto Habitacional Turística
02139000,-23.5826500119,-46.6737975789,Vila Sabrina
03033010,-23.424069984,-46.7711876753,Canindé
05074000,-23.1795399556,-46.2340694711,Lapa
02731020,-23.548,-46.5332102404,Vila Albertina
02918170,-23.4373899862,-46.636,Vila Portugal
02244090,-23.4999399895,-46.5835742737,Vila Dom Pedro II
02275030,-23.548,-46.6942180822,Vila Germinal
04438220,-23.266839966,-46.9427002864,Vila do Castelo
08051380,-23.0762199515,-46.636,Limoeiro
04514031,-23.8372600323,-46.9515360792,Vila Uberabinha
03277070,-23.4003099797,-46.797106011,Vila Ema
05364130,-23.9446300408,-47.0686594552,Jardim Ivana
02309060,-23.6050600084,-46.636,Vila Mazzei
05743200,-23.9828800439,-46.636,Jardim Nadir
04127110,-23.787490026,-46.636,Bosque da Saúde
02234030,-23.548,-46.5856359645,Jardim Brasil (Zona Norte)
